audit,strategy,model,protected_attribute,metric,value,ci_low,ci_high,p_value,significant,n_disadvantaged,n_advantaged,small_sample_warning,note
healthcare_readmission,post_processing,random_forest,gender,demographic_parity_diff,8.645870992963708e-05,-0.0007654421094308748,0.0008802034816653415,1.0,False,10661,9238,False,
healthcare_readmission,post_processing,random_forest,gender,disparate_impact_ratio,1.1139504126311572,0.36154268916099747,3.8860222444180272,1.0,False,10661,9238,False,
healthcare_readmission,post_processing,random_forest,gender,equal_opportunity_diff,-0.0006137295190097847,-0.005249985184439521,0.003613373133746762,1.0,False,1243,991,False,
healthcare_readmission,post_processing,random_forest,gender,equalized_odds_diff,-0.0006137295190097847,-0.005249985184439521,0.003613373133746762,1.0,False,1243,991,False,driven_by_tpr_gap
healthcare_readmission,post_processing,random_forest,gender,predictive_parity_diff,-0.09523809523809523,-0.6031746031746033,0.38095238095238093,1.0,False,9,7,True,
healthcare_readmission,post_processing,random_forest,gender,accuracy_equality_diff,-0.009492039290168286,-0.018110126474623584,-0.0004794414692201044,0.037,True,10661,9238,False,
healthcare_readmission,post_processing,random_forest,race,demographic_parity_diff,-0.00018581694889745692,-0.0009766896731345227,0.0007352810650908785,0.7815,False,4541,15358,False,
healthcare_readmission,post_processing,random_forest,race,disparate_impact_ratio,0.7807377483456741,0.0011799905926521575,2.252578832439678,0.7815,False,4541,15358,False,
healthcare_readmission,post_processing,random_forest,race,equal_opportunity_diff,-0.0006883271589902431,-0.004527447651386531,0.0047261900001090654,1.0,False,467,1767,False,
healthcare_readmission,post_processing,random_forest,race,equalized_odds_diff,-0.0006883271589902431,-0.004527447651386531,0.0047261900001090654,1.0,False,467,1767,False,driven_by_tpr_gap
healthcare_readmission,post_processing,random_forest,race,predictive_parity_diff,-0.05128205128205132,-0.5384615384615384,0.5384615384615384,1.0,False,3,13,True,
healthcare_readmission,post_processing,random_forest,race,accuracy_equality_diff,0.012188381650089508,0.0017361922549706207,0.022984124846047456,0.0225,True,4541,15358,False,
healthcare_readmission,post_processing,random_forest,age,demographic_parity_diff,-0.0008609019946918704,-0.0016343711627849133,-0.00010706362019160355,0.0405,True,9010,10889,False,
healthcare_readmission,post_processing,random_forest,age,disparate_impact_ratio,0.2794987475337175,0.0009065940081537677,0.8461497694694099,0.0405,True,9010,10889,False,
healthcare_readmission,post_processing,random_forest,age,equal_opportunity_diff,-0.005376344086021506,-0.00985663082437276,-0.0017921146953405018,0.019,True,1118,1116,False,
healthcare_readmission,post_processing,random_forest,age,equalized_odds_diff,-0.005376344086021506,-0.00985663082437276,-0.0017921146953405018,0.019,True,1118,1116,False,driven_by_tpr_gap
healthcare_readmission,post_processing,random_forest,age,predictive_parity_diff,-0.46153846153846156,-0.6923076923076923,-0.23076923076923078,0.2455,False,3,13,True,
healthcare_readmission,post_processing,random_forest,age,accuracy_equality_diff,-0.021836728183060927,-0.030562370929169337,-0.012959333151836276,0.0,True,9010,10889,False,
healthcare_readmission,post_processing,random_forest,gender_x_race,intersectional_demographic_parity_diff,-0.0003022821028673617,-0.0012279983626688497,0.0007304848416230479,0.6865,False,2632,7329,False,superadditive
healthcare_readmission,post_processing,random_forest,gender_x_age,intersectional_demographic_parity_diff,-0.0007279676646921032,-0.0018366207454506088,0.00023560193799143647,0.302,False,5145,5373,False,
healthcare_readmission,post_processing,random_forest,race_x_age,intersectional_demographic_parity_diff,-0.00129315918789603,-0.002069054700633648,-0.000517263675158412,0.2255,False,1385,7733,False,superadditive
healthcare_readmission,post_processing,gradient_boosting,gender,demographic_parity_diff,-0.000671281060583461,-0.0016455179083860157,0.00025960966476582057,0.2115,False,10661,9238,False,
healthcare_readmission,post_processing,gradient_boosting,gender,disparate_impact_ratio,0.5573424880303973,0.2043201089334837,1.2601783560444602,0.2115,False,10661,9238,False,
healthcare_readmission,post_processing,gradient_boosting,gender,equal_opportunity_diff,-0.0016228112546303702,-0.006463643426396702,0.0030134444107993664,0.708,False,1243,991,False,
healthcare_readmission,post_processing,gradient_boosting,gender,equalized_odds_diff,-0.0016228112546303702,-0.006463643426396702,0.0030134444107993664,0.708,False,1243,991,False,driven_by_tpr_gap
healthcare_readmission,post_processing,gradient_boosting,gender,predictive_parity_diff,0.047619047619047616,-0.31825396825396685,0.45238095238095233,1.0,False,9,14,True,
healthcare_readmission,post_processing,gradient_boosting,gender,accuracy_equality_diff,-0.008950796596944643,-0.01759646883133548,-2.2401842659990144e-05,0.0495,True,10661,9238,False,
healthcare_readmission,post_processing,gradient_boosting,race,demographic_parity_diff,-0.0009269339193978012,-0.001758425333920613,-7.09485502851004e-05,0.138,False,4541,15358,False,
healthcare_readmission,post_processing,gradient_boosting,race,disparate_impact_ratio,0.3225977338044192,0.0006139428426329138,0.9395167259358059,0.0735,False,4541,15358,False,
healthcare_readmission,post_processing,gradient_boosting,race,equal_opportunity_diff,-0.003961516694963215,-0.006791171477079796,-0.0011318619128466328,0.3455,False,467,1767,False,
healthcare_readmission,post_processing,gradient_boosting,race,equalized_odds_diff,-0.003961516694963215,-0.006791171477079796,-0.0011318619128466328,0.3455,False,467,1767,False,driven_by_tpr_gap
healthcare_readmission,post_processing,gradient_boosting,race,predictive_parity_diff,-0.3333333333333333,-0.5238095238095238,-0.14285714285714285,0.544,False,2,21,True,
healthcare_readmission,post_processing,gradient_boosting,race,accuracy_equality_diff,0.012228616418096805,0.0015747911140181884,0.022861976979919797,0.0225,True,4541,15358,False,
healthcare_readmission,post_processing,gradient_boosting,age,demographic_parity_diff,-0.0010981053999754766,-0.002036094169507273,-0.0002141272403832071,0.0405,True,9010,10889,False,
healthcare_readmission,post_processing,gradient_boosting,age,disparate_impact_ratio,0.33610885612959124,0.08703480984921139,0.805873526886083,0.0275,True,9010,10889,False,
healthcare_readmission,post_processing,gradient_boosting,age,equal_opportunity_diff,-0.00448188970319503,-0.008962176441546283,-4.8088945313255575e-06,0.0645,False,1118,1116,False,
healthcare_readmission,post_processing,gradient_boosting,age,equalized_odds_diff,-0.00448188970319503,-0.008962176441546283,-4.8088945313255575e-06,0.0645,False,1118,1116,False,driven_by_tpr_gap
healthcare_readmission,post_processing,gradient_boosting,age,predictive_parity_diff,-0.1333333333333333,-0.5,0.3222222222222222,0.654,False,5,18,True,
healthcare_readmission,post_processing,gradient_boosting,age,accuracy_equality_diff,-0.021377549195091383,-0.030171276565491983,-0.012598200089715733,0.0,True,9010,10889,False,
healthcare_readmission,post_processing,gradient_boosting,gender_x_race,intersectional_demographic_parity_diff,-0.0011503412558097675,-0.0025167253086688522,0.00039880916092584705,0.259,False,2632,7329,False,
healthcare_readmission,post_processing,gradient_boosting,gender_x_age,intersectional_demographic_parity_diff,-0.0016667941803825304,-0.002969604528419009,-0.0005336042050225211,0.0155,True,5145,5373,False,
healthcare_readmission,post_processing,gradient_boosting,race_x_age,intersectional_demographic_parity_diff,-0.002069054700633648,-0.003103582050950472,-0.001163843269106427,0.1485,False,1385,7733,False,superadditive
insurance_denial,baseline,logistic_regression,age,demographic_parity_diff,-0.023848587835462343,-0.14602132895816244,0.09785538497597568,0.702,False,106,161,False,
insurance_denial,baseline,logistic_regression,age,disparate_impact_ratio,0.9326383895387692,0.6435643261537806,1.336602689724245,0.702,False,106,161,False,
insurance_denial,baseline,logistic_regression,age,equal_opportunity_diff,0.04059672291513816,-0.13475177304964536,0.2193690388848129,0.702,False,47,87,False,
insurance_denial,baseline,logistic_regression,age,equalized_odds_diff,0.04059672291513816,-0.13475177304964536,0.2193690388848129,0.702,False,47,87,False,driven_by_tpr_gap
insurance_denial,baseline,logistic_regression,age,predictive_parity_diff,-0.05513784461152882,-0.1979949874686716,0.08320802005012529,0.494,False,35,57,False,
insurance_denial,baseline,logistic_regression,age,accuracy_equality_diff,0.040900035157623416,-0.0619477323332942,0.14626743232157507,0.466,False,106,161,False,
insurance_denial,baseline,logistic_regression,gender,demographic_parity_diff,-0.017562563124228436,-0.12984373246549205,0.09460357984513522,0.8035,False,134,133,False,
insurance_denial,baseline,logistic_regression,gender,disparate_impact_ratio,0.9503018237092566,0.6741771060005093,1.314440176693661,0.8035,False,134,133,False,
insurance_denial,baseline,logistic_regression,gender,equal_opportunity_diff,0.018270944741533013,-0.14396167557932257,0.18404634581105173,0.867,False,66,68,False,
insurance_denial,baseline,logistic_regression,gender,equalized_odds_diff,-0.03348416289592761,-0.1244343891402715,0.056787330316742074,0.528,False,68,65,False,driven_by_fpr_gap
insurance_denial,baseline,logistic_regression,gender,predictive_parity_diff,0.03877068557919616,-0.0926713947990544,0.16926713947990546,0.743,False,45,47,False,
insurance_denial,baseline,logistic_regression,gender,accuracy_equality_diff,0.03170239030411859,-0.06604898440130172,0.12933453035574005,0.565,False,134,133,False,
insurance_denial,baseline,logistic_regression,age_x_gender,intersectional_demographic_parity_diff,-0.050000000000000044,-0.24098484848484836,0.1575757575757576,0.657,False,33,60,False,superadditive
insurance_denial,baseline,random_forest,age,demographic_parity_diff,-0.10482831360600026,-0.22032696589710538,0.017350287120590648,0.088,False,106,161,False,
insurance_denial,baseline,random_forest,age,disparate_impact_ratio,0.7480997323190605,0.5265224232571031,1.047494988524809,0.088,False,106,161,False,
insurance_denial,baseline,random_forest,age,equal_opportunity_diff,-0.005380288579114656,-0.17730496453900707,0.16825629738322323,1.0,False,47,87,False,
insurance_denial,baseline,random_forest,age,equalized_odds_diff,-0.09780119102153001,-0.19926706367384334,-0.002977553825011456,0.078,False,59,74,False,driven_by_fpr_gap
insurance_denial,baseline,random_forest,age,predictive_parity_diff,0.07327001356852103,-0.061962912709181306,0.2080506558118499,0.3805,False,33,67,False,
insurance_denial,baseline,random_forest,age,accuracy_equality_diff,0.07219031993437253,-0.034102894644322035,0.16956961209422214,0.1985,False,106,161,False,
insurance_denial,baseline,random_forest,gender,demographic_parity_diff,0.0271574458534396,-0.08579564583099507,0.14723375603187072,0.7165,False,134,133,False,
insurance_denial,baseline,random_forest,gender,disparate_impact_ratio,1.0752485477177212,0.7825098836255198,1.4891225391408205,0.7165,False,134,133,False,
insurance_denial,baseline,random_forest,gender,equal_opportunity_diff,-0.040552584670231706,-0.2036653297682709,0.12299465240641705,0.724,False,66,68,False,
insurance_denial,baseline,random_forest,gender,equalized_odds_diff,0.11561085972850679,0.02466063348416289,0.21787330316742082,0.045,True,68,65,False,driven_by_fpr_gap
insurance_denial,baseline,random_forest,gender,predictive_parity_diff,-0.14903846153846156,-0.28525641025641024,-0.014383012820512988,0.038,True,52,48,False,
insurance_denial,baseline,random_forest,gender,accuracy_equality_diff,-0.07316799461339918,-0.17759370441027936,0.02395915161036921,0.1865,False,134,133,False,
insurance_denial,baseline,random_forest,age_x_gender,intersectional_demographic_parity_diff,-0.11363636363636365,-0.31212121212121213,0.09090909090909094,0.3705,False,33,60,False,
insurance_denial,baseline,gradient_boosting,age,demographic_parity_diff,-0.09562873549748035,-0.21388140161725067,0.023612738778858278,0.115,False,106,161,False,
insurance_denial,baseline,gradient_boosting,age,disparate_impact_ratio,0.7594345674365672,0.5220943392602149,1.0688788893080794,0.115,False,106,161,False,
insurance_denial,baseline,gradient_boosting,age,equal_opportunity_diff,-0.04793348006847642,-0.22157006603081442,0.13552824651504006,0.709,False,47,87,False,
insurance_denial,baseline,gradient_boosting,age,equalized_odds_diff,-0.04793348006847642,-0.22157006603081442,0.13552824651504006,0.709,False,47,87,False,driven_by_tpr_gap
insurance_denial,baseline,gradient_boosting,age,predictive_parity_diff,0.0,-0.140625,0.125,1.0,False,32,64,False,
insurance_denial,baseline,gradient_boosting,age,accuracy_equality_diff,0.02525489276924886,-0.08127856556896762,0.1225887729989453,0.6565,False,106,161,False,
insurance_denial,baseline,gradient_boosting,gender,demographic_parity_diff,0.042251150263719006,-0.07782936819661089,0.16199220065088094,0.5235,False,134,133,False,
insurance_denial,baseline,gradient_boosting,gender,disparate_impact_ratio,1.1248752528148,0.798335235101232,1.5674300857083645,0.5235,False,134,133,False,
insurance_denial,baseline,gradient_boosting,gender,equal_opportunity_diff,0.018716577540106916,-0.13101604278074874,0.1827094474153298,0.8615,False,66,68,False,
insurance_denial,baseline,gradient_boosting,gender,equalized_odds_diff,0.08619909502262443,-0.004072398190045248,0.18914027149321266,0.1395,False,68,65,False,driven_by_fpr_gap
insurance_denial,baseline,gradient_boosting,gender,predictive_parity_diff,-0.1098039215686275,-0.24705882352941178,0.018300653594771288,0.1435,False,51,45,False,
insurance_denial,baseline,gradient_boosting,gender,accuracy_equality_diff,-0.028223543934463025,-0.13303781842666362,0.06918555717652335,0.6655,False,134,133,False,
insurance_denial,baseline,gradient_boosting,age_x_gender,intersectional_demographic_parity_diff,-0.06666666666666671,-0.2787878787878788,0.14393939393939392,0.668,False,33,60,False,
insurance_denial,unawareness,logistic_regression,age,demographic_parity_diff,0.0012305168170631542,-0.11771944216570962,0.12270010547287008,1.0,False,106,161,False,
insurance_denial,unawareness,logistic_regression,age,disparate_impact_ratio,1.0035377256780953,0.702760500237863,1.417608568782425,1.0,False,106,161,False,
insurance_denial,unawareness,logistic_regression,age,equal_opportunity_diff,0.029102470041574957,-0.14628882367326962,0.20616287600880412,0.853,False,47,87,False,
insurance_denial,unawareness,logistic_regression,age,equalized_odds_diff,0.07810352725606963,-0.01328447091158956,0.1832340815391663,0.114,False,59,74,False,driven_by_fpr_gap
insurance_denial,unawareness,logistic_regression,age,predictive_parity_diff,-0.13561776061776054,-0.27945222007722,-0.0004826254826254539,0.0485,True,37,56,False,
insurance_denial,unawareness,logistic_regression,age,accuracy_equality_diff,0.0033985702566506903,-0.10289464432204387,0.10648072190319931,1.0,False,106,161,False,
insurance_denial,unawareness,logistic_regression,gender,demographic_parity_diff,-0.0700258107956458,-0.1897093479968578,0.04208422174840086,0.2555,False,134,133,False,
insurance_denial,unawareness,logistic_regression,gender,disparate_impact_ratio,0.8173841461193662,0.5697909987817606,1.1192438670745952,0.2555,False,134,133,False,
insurance_denial,unawareness,logistic_regression,gender,equal_opportunity_diff,-0.026292335115864485,-0.1780637254901956,0.13948306595365423,0.86,False,66,68,False,
insurance_denial,unawareness,logistic_regression,gender,equalized_odds_diff,-0.09366515837104072,-0.18529411764705883,-0.0033936651583710425,0.053,False,68,65,False,driven_by_fpr_gap
insurance_denial,unawareness,logistic_regression,gender,predictive_parity_diff,0.10924369747899154,-0.0056022408963586345,0.23529411764705888,0.1035,False,42,51,False,
insurance_denial,unawareness,logistic_regression,gender,accuracy_equality_diff,0.03916507687128268,-0.06565060038155085,0.14398215688474922,0.467,False,134,133,False,
insurance_denial,unawareness,logistic_regression,age_x_gender,intersectional_demographic_parity_diff,-0.09696969696969698,-0.29393939393939394,0.1106060606060606,0.3625,False,33,60,False,superadditive
insurance_denial,unawareness,random_forest,age,demographic_parity_diff,-0.07353802882925115,-0.19202507910465255,0.04892036798312407,0.244,False,106,161,False,
insurance_denial,unawareness,random_forest,age,disparate_impact_ratio,0.8178524105269611,0.5753142430370247,1.1391505700088638,0.244,False,106,161,False,
insurance_denial,unawareness,random_forest,age,equal_opportunity_diff,-0.005380288579114656,-0.17440083149914395,0.17172291513817542,1.0,False,47,87,False,
insurance_denial,unawareness,random_forest,age,equalized_odds_diff,-0.036875858909757225,-0.14498396701786534,0.06459001374255612,0.5745,False,59,74,False,driven_by_fpr_gap
insurance_denial,unawareness,random_forest,age,predictive_parity_diff,-0.004395604395604491,-0.15164835164835166,0.1297252747252744,1.0,False,35,65,False,
insurance_denial,unawareness,random_forest,age,accuracy_equality_diff,0.040900035157623416,-0.06241064104066574,0.14421071135591232,0.464,False,106,161,False,
insurance_denial,unawareness,random_forest,gender,demographic_parity_diff,-0.047749971944787306,-0.16760184042195037,0.0720457861070587,0.448,False,134,133,False,
insurance_denial,unawareness,random_forest,gender,disparate_impact_ratio,0.8801748993977673,0.6315795914934571,1.208358316912595,0.448,False,134,133,False,
insurance_denial,unawareness,random_forest,gender,equal_opportunity_diff,-0.10026737967914434,-0.25001114081996434,0.06417112299465233,0.2815,False,66,68,False,
insurance_denial,unawareness,random_forest,gender,equalized_odds_diff,-0.10026737967914434,-0.25001114081996434,0.06417112299465233,0.2815,False,66,68,False,driven_by_tpr_gap
insurance_denial,unawareness,random_forest,gender,predictive_parity_diff,-0.057005218787635537,-0.1963067041348856,0.07994781212364478,0.578,False,47,53,False,
insurance_denial,unawareness,random_forest,gender,accuracy_equality_diff,-0.05818651105375372,-0.16288856469532031,0.039334810907866655,0.3185,False,134,133,False,
insurance_denial,unawareness,random_forest,age_x_gender,intersectional_demographic_parity_diff,-0.1772727272727273,-0.37128787878787867,0.025795454545454337,0.1155,False,33,60,False,superadditive
insurance_denial,unawareness,gradient_boosting,age,demographic_parity_diff,-0.07054963084495491,-0.1890308215164655,0.050925817414742704,0.2415,False,106,161,False,
insurance_denial,unawareness,gradient_boosting,age,disparate_impact_ratio,0.8197069597006627,0.5719804235339377,1.1458248013966938,0.2415,False,106,161,False,
insurance_denial,unawareness,gradient_boosting,age,equal_opportunity_diff,-0.03815113719735874,-0.2020909757887013,0.14066397652237686,0.713,False,47,87,False,
insurance_denial,unawareness,gradient_boosting,age,equalized_odds_diff,-0.03815113719735874,-0.2020909757887013,0.14066397652237686,0.713,False,47,87,False,driven_by_tpr_gap
insurance_denial,unawareness,gradient_boosting,age,predictive_parity_diff,-0.051820728291316565,-0.20121381886087764,0.08403361344537819,0.522,False,34,63,False,
insurance_denial,unawareness,gradient_boosting,age,accuracy_equality_diff,0.0066213523965780174,-0.09944333763037627,0.10646900269541781,1.0,False,106,161,False,
insurance_denial,unawareness,gradient_boosting,gender,demographic_parity_diff,-0.01021209740769835,-0.1300639658848614,0.10941813488946248,0.8915,False,134,133,False,
insurance_denial,unawareness,gradient_boosting,gender,disparate_impact_ratio,0.9722815251292506,0.6928757999670061,1.3470138264960172,0.8915,False,134,133,False,
insurance_denial,unawareness,gradient_boosting,gender,equal_opportunity_diff,-0.040552584670231706,-0.20277406417112298,0.12300579322638135,0.7305,False,66,68,False,
insurance_denial,unawareness,gradient_boosting,gender,equalized_odds_diff,0.04140271493212669,-0.048207013574660604,0.13099547511312218,0.536,False,68,65,False,driven_by_fpr_gap
insurance_denial,unawareness,gradient_boosting,gender,predictive_parity_diff,-0.0642006802721089,-0.18877551020408168,0.05994897959183676,0.382,False,48,49,False,
insurance_denial,unawareness,gradient_boosting,gender,accuracy_equality_diff,-0.03579845135226123,-0.13332117607451466,0.061609246998092226,0.561,False,134,133,False,
insurance_denial,unawareness,gradient_boosting,age_x_gender,intersectional_demographic_parity_diff,-0.11363636363636365,-0.3151515151515152,0.084924242424242,0.379,False,33,60,False,superadditive
insurance_denial,unawareness_proxy_removal,logistic_regression,age,demographic_parity_diff,-0.07283487636235786,-0.19707605765850222,0.04588069846478382,0.262,False,106,161,False,
insurance_denial,unawareness_proxy_removal,logistic_regression,age,disparate_impact_ratio,0.8415352759254183,0.6124238837343216,1.1138757267570045,0.262,False,106,161,False,
insurance_denial,unawareness_proxy_removal,logistic_regression,age,equal_opportunity_diff,-0.13132795304475425,-0.3083883590119834,0.04409391049156231,0.153,False,47,87,False,
insurance_denial,unawareness_proxy_removal,logistic_regression,age,equalized_odds_diff,-0.13132795304475425,-0.3083883590119834,0.04409391049156231,0.153,False,47,87,False,driven_by_tpr_gap
insurance_denial,unawareness_proxy_removal,logistic_regression,age,predictive_parity_diff,-0.1687541199736321,-0.3529993408042188,0.012920237310480899,0.092,False,41,74,False,
insurance_denial,unawareness_proxy_removal,logistic_regression,age,accuracy_equality_diff,-0.06703386851048876,-0.18529239423414978,0.0551388726122114,0.301,False,106,161,False,
insurance_denial,unawareness_proxy_removal,logistic_regression,gender,demographic_parity_diff,-0.05566154191448769,-0.16872264616765764,0.06385506677140616,0.3995,False,134,133,False,
insurance_denial,unawareness_proxy_removal,logistic_regression,gender,disparate_impact_ratio,0.8786398535454527,0.6616922226096926,1.1580299050650982,0.3995,False,134,133,False,
insurance_denial,unawareness_proxy_removal,logistic_regression,gender,equal_opportunity_diff,0.03208556149732622,-0.13147281639928698,0.1969808377896613,0.738,False,66,68,False,
insurance_denial,unawareness_proxy_removal,logistic_regression,gender,equalized_odds_diff,-0.13325791855203623,-0.27329185520361954,0.029185520361990958,0.132,False,68,65,False,driven_by_fpr_gap
insurance_denial,unawareness_proxy_removal,logistic_regression,gender,predictive_parity_diff,0.09927140255009104,-0.07321645415907704,0.25749089253187585,0.3235,False,54,61,False,
insurance_denial,unawareness_proxy_removal,logistic_regression,gender,accuracy_equality_diff,0.08506340478060825,-0.03478846369655475,0.19745258669060717,0.1505,False,134,133,False,
insurance_denial,unawareness_proxy_removal,logistic_regression,age_x_gender,intersectional_demographic_parity_diff,-0.21060606060606063,-0.39848484848484855,-0.0030303030303029943,0.068,False,33,60,False,superadditive
insurance_denial,unawareness_proxy_removal,random_forest,age,demographic_parity_diff,-0.0733036446736201,-0.19201921950076178,0.048400328137817916,0.2495,False,106,161,False,
insurance_denial,unawareness_proxy_removal,random_forest,age,disparate_impact_ratio,0.8264432522085817,0.5825803985116204,1.1269016789859931,0.2495,False,106,161,False,
insurance_denial,unawareness_proxy_removal,random_forest,age,equal_opportunity_diff,-0.09855710442651022,-0.2721936903888481,0.08314991440449981,0.2905,False,47,87,False,
insurance_denial,unawareness_proxy_removal,random_forest,age,equalized_odds_diff,-0.09855710442651022,-0.2721936903888481,0.08314991440449981,0.2905,False,47,87,False,driven_by_tpr_gap
insurance_denial,unawareness_proxy_removal,random_forest,age,predictive_parity_diff,-0.13076311605723367,-0.31007551669316363,0.05093402225755134,0.18,False,37,68,False,
insurance_denial,unawareness_proxy_removal,random_forest,age,accuracy_equality_diff,-0.03527481542247746,-0.1574475565451776,0.07424704090003506,0.6035,False,106,161,False,
insurance_denial,unawareness_proxy_removal,random_forest,gender,demographic_parity_diff,0.004544944450678934,-0.11519470317585007,0.11693693188194368,1.0,False,134,133,False,
insurance_denial,unawareness_proxy_removal,random_forest,gender,disparate_impact_ratio,1.0116245397283945,0.748369616433159,1.3706455924581116,1.0,False,134,133,False,
insurance_denial,unawareness_proxy_removal,random_forest,gender,equal_opportunity_diff,0.03208556149732622,-0.13280971479500892,0.19653520499108723,0.738,False,66,68,False,
insurance_denial,unawareness_proxy_removal,random_forest,gender,equalized_odds_diff,0.03208556149732622,-0.13280971479500892,0.19653520499108723,0.738,False,66,68,False,driven_by_tpr_gap
insurance_denial,unawareness_proxy_removal,random_forest,gender,predictive_parity_diff,0.005079825834542806,-0.1658200290275762,0.1763425253991292,1.0,False,53,52,False,
insurance_denial,unawareness_proxy_removal,random_forest,gender,accuracy_equality_diff,0.024856918415441576,-0.08819997755582949,0.13696554819885542,0.719,False,134,133,False,
insurance_denial,unawareness_proxy_removal,random_forest,age_x_gender,intersectional_demographic_parity_diff,-0.12727272727272732,-0.3181818181818182,0.08030303030303032,0.2705,False,33,60,False,superadditive
insurance_denial,unawareness_proxy_removal,gradient_boosting,age,demographic_parity_diff,-0.10529708191726239,-0.21804172037970232,0.009961326614320865,0.086,False,106,161,False,
insurance_denial,unawareness_proxy_removal,gradient_boosting,age,disparate_impact_ratio,0.7220854845173401,0.48211817570083126,1.030660289210159,0.086,False,106,161,False,
insurance_denial,unawareness_proxy_removal,gradient_boosting,age,equal_opportunity_diff,-0.0755685986793837,-0.2492051846417217,0.10785033015407186,0.469,False,47,87,False,
insurance_denial,unawareness_proxy_removal,gradient_boosting,age,equalized_odds_diff,-0.0755685986793837,-0.2492051846417217,0.10785033015407186,0.469,False,47,87,False,driven_by_tpr_gap
insurance_denial,unawareness_proxy_removal,gradient_boosting,age,predictive_parity_diff,-0.00847936687394013,-0.1939372526851328,0.16054267947993217,1.0,False,29,61,True,
insurance_denial,unawareness_proxy_removal,gradient_boosting,age,accuracy_equality_diff,0.02156334231805923,-0.09094105238485883,0.13084495488105008,0.778,False,106,161,False,
insurance_denial,unawareness_proxy_removal,gradient_boosting,gender,demographic_parity_diff,0.04241948153967007,-0.07748849736281,0.161990797890248,0.518,False,134,133,False,
insurance_denial,unawareness_proxy_removal,gradient_boosting,gender,disparate_impact_ratio,1.1343279328371678,0.7939384476721768,1.6212167230556525,0.518,False,134,133,False,
insurance_denial,unawareness_proxy_removal,gradient_boosting,gender,equal_opportunity_diff,0.06149732620320858,-0.08868092691622098,0.22505570409982167,0.4945,False,66,68,False,
insurance_denial,unawareness_proxy_removal,gradient_boosting,gender,equalized_odds_diff,0.06149732620320858,-0.08868092691622098,0.22505570409982167,0.4945,False,66,68,False,driven_by_tpr_gap
insurance_denial,unawareness_proxy_removal,gradient_boosting,gender,predictive_parity_diff,-0.044642857142857095,-0.1964285714285714,0.1071428571428571,0.7865,False,48,42,False,
insurance_denial,unawareness_proxy_removal,gradient_boosting,gender,accuracy_equality_diff,0.017057569296375252,-0.09538772303894061,0.12209628548984397,0.799,False,134,133,False,
insurance_denial,unawareness_proxy_removal,gradient_boosting,age_x_gender,intersectional_demographic_parity_diff,-0.10757575757575755,-0.3015151515151515,0.09393939393939393,0.3565,False,33,60,False,
insurance_denial,in_processing,logistic_regression,age,demographic_parity_diff,0.05877182702449313,-0.06018399156217036,0.1804757998359311,0.4035,False,106,161,False,
insurance_denial,in_processing,logistic_regression,age,disparate_impact_ratio,1.1391506139366845,0.8708065090160388,1.475212053096556,0.4035,False,106,161,False,
insurance_denial,in_processing,logistic_regression,age,equal_opportunity_diff,0.07043286867204696,-0.10837001711910003,0.2509904622157002,0.4985,False,47,87,False,
insurance_denial,in_processing,logistic_regression,age,equalized_odds_diff,0.07237746220797064,-0.08657810352725609,0.2487402656894182,0.4705,False,59,74,False,driven_by_fpr_gap
insurance_denial,in_processing,logistic_regression,age,predictive_parity_diff,-0.10784313725490202,-0.2843137254901961,0.07352941176470595,0.2745,False,51,68,False,
insurance_denial,in_processing,logistic_regression,age,accuracy_equality_diff,0.007031524668932421,-0.11192429391773118,0.12627885854916168,1.0,False,106,161,False,
insurance_denial,in_processing,logistic_regression,gender,demographic_parity_diff,-0.010829312086185594,-0.1306278756592975,0.10179272808887889,0.9125,False,134,133,False,
insurance_denial,in_processing,logistic_regression,gender,disparate_impact_ratio,0.9759950780865322,0.7358062079917053,1.267152627188907,0.9125,False,134,133,False,
insurance_denial,in_processing,logistic_regression,gender,equal_opportunity_diff,0.015151515151515138,-0.1501893939393939,0.1804812834224599,0.856,False,66,68,False,
insurance_denial,in_processing,logistic_regression,gender,equalized_odds_diff,-0.032352941176470584,-0.1995475113122172,0.13416289592760178,0.7345,False,68,65,False,driven_by_fpr_gap
insurance_denial,in_processing,logistic_regression,gender,predictive_parity_diff,0.009604519774011333,-0.17514124293785305,0.1935098870056497,1.0,False,59,60,False,
insurance_denial,in_processing,logistic_regression,gender,accuracy_equality_diff,0.02575468522051394,-0.09420940410728318,0.14527269666704065,0.704,False,134,133,False,
insurance_denial,in_processing,logistic_regression,age_x_gender,intersectional_demographic_parity_diff,0.040909090909090895,-0.17424242424242425,0.2515530303030301,0.8315,False,33,60,False,
insurance_denial,in_processing,random_forest,age,demographic_parity_diff,-0.09838274932614555,-0.21088714402906367,0.026544005625219746,0.1155,False,106,161,False,
insurance_denial,in_processing,random_forest,age,disparate_impact_ratio,0.7704407872104903,0.5437931266744118,1.0707138201472763,0.1155,False,106,161,False,
insurance_denial,in_processing,random_forest,age,equal_opportunity_diff,-0.14111029591587188,-0.3147468818782098,0.03892761066275343,0.1635,False,47,87,False,
insurance_denial,in_processing,random_forest,age,equalized_odds_diff,-0.14111029591587188,-0.3147468818782098,0.03892761066275343,0.1635,False,47,87,False,driven_by_tpr_gap
insurance_denial,in_processing,random_forest,age,predictive_parity_diff,-0.13954451345755692,-0.32505175983436857,0.04793995859213081,0.165,False,35,69,False,
